13:24:57.751391 config: drop-rate=0.00, max-delay=0s, seed=1
18:51:37.471930 [queue=11] packet #220315017, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.9ms
18:51:37.472929 [queue=8] packet #220314930, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.472929 [queue=9] packet #220315030, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.9ms
18:51:37.472929 [queue=9] packet #220314937, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.472929 [queue=9] packet #220314913, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.473929 [queue=10] packet #220315050, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.5ms
18:51:37.474929 [queue=11] packet #220315056, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4ms
18:51:37.475929 [queue=10] packet #220314872, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.475929 [queue=9] packet #220314868, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.475929 [queue=8] packet #220314893, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.475929 [queue=9] packet #220315062, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.9ms
18:51:37.476927 [queue=7] packet #220314950, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.476927 [queue=7] packet #220314994, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.477927 [queue=8] packet #220315071, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5.1ms
18:51:37.478927 [queue=9] packet #220315080, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.8ms
18:51:37.478927 [queue=10] packet #220315085, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 600µs
18:51:37.478927 [queue=10] packet #220315116, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.5ms
18:51:37.478927 [queue=10] packet #220314468, 127.0.0.1:83 -> 127.0.0.1:50640, sz=7 is delivered
18:51:37.479925 [queue=11] packet #220315131, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.1ms
18:51:37.479925 [queue=12] packet #220314475, 127.0.0.1:83 -> 127.0.0.1:50640, sz=7 is delayed for 1.4ms
18:51:37.479925 [queue=13] packet #220315163, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.6ms
18:51:37.480926 [queue=10] packet #220315056, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.480926 [queue=8] packet #220315062, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.480926 [queue=8] packet #220315085, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.480926 [queue=9] packet #220315191, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6ms
18:51:37.480926 [queue=9] packet #220315116, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.480926 [queue=9] packet #220314970, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.481924 [queue=9] packet #220315198, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.482924 [queue=4] packet #220314475, 127.0.0.1:83 -> 127.0.0.1:50640, sz=7 is delivered
18:51:37.482924 [queue=4] packet #220315131, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.482924 [queue=4] packet #220315050, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.482924 [queue=4] packet #220315017, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.482924 [queue=4] packet #220315030, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.482924 [queue=5] packet #220315209, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.3ms
18:51:37.484922 [queue=3] packet #220315071, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.484922 [queue=4] packet #220314475, 127.0.0.1:83 -> 127.0.0.1:50640, sz=7 is delayed for 100µs
18:51:37.484922 [queue=4] packet #220315163, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.484922 [queue=5] packet #220315215, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.9ms
18:51:37.485922 [queue=6] packet #220315242, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.3ms
18:51:37.485922 [queue=7] packet #220315254, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.2ms
18:51:37.486921 [queue=8] packet #220315285, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 2.3ms
18:51:37.486921 [queue=8] packet #220315316, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.486921 [queue=7] packet #220314475, 127.0.0.1:83 -> 127.0.0.1:50640, sz=7 is delivered
18:51:37.486921 [queue=6] packet #220315080, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.486921 [queue=7] packet #220315331, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.7ms
18:51:37.488921 [queue=6] packet #220315191, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.488921 [queue=7] packet #220315345, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 100µs
18:51:37.489920 [queue=8] packet #220315353, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 800µs
18:51:37.489920 [queue=9] packet #220315358, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5.9ms
18:51:37.489920 [queue=10] packet #220315363, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.6ms
18:51:37.490919 [queue=11] packet #220315385, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6.4ms
18:51:37.490919 [queue=12] packet #220315417, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.7ms
18:51:37.490919 [queue=7] packet #220315285, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.490919 [queue=7] packet #220315353, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.490919 [queue=7] packet #220315345, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.490919 [queue=7] packet #220315242, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.490919 [queue=7] packet #220315254, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.490919 [queue=8] packet #220315438, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.2ms
18:51:37.492917 [queue=9] packet #220315457, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.5ms
18:51:37.492917 [queue=10] packet #220315465, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.4ms
18:51:37.492917 [queue=11] packet #220315481, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 800µs
18:51:37.493917 [queue=11] packet #220315209, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.493917 [queue=12] packet #220315487, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6.3ms
18:51:37.493917 [queue=10] packet #220315215, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.493917 [queue=11] packet #220315493, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5.2ms
18:51:37.494916 [queue=12] packet #220315503, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 100µs
18:51:37.494916 [queue=12] packet #220315506, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.495916 [queue=13] packet #220315527, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.8ms
18:51:37.495916 [queue=14] packet #220315531, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.1ms
18:51:37.496916 [queue=12] packet #220315481, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.496916 [queue=12] packet #220315417, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.496916 [queue=11] packet #220315503, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.496916 [queue=10] packet #220315358, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.496916 [queue=11] packet #220315538, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.1ms
18:51:37.497915 [queue=10] packet #220315331, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.498914 [queue=9] packet #220315545, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 2.7ms
18:51:37.498914 [queue=9] packet #220315465, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.498914 [queue=9] packet #220315385, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.498914 [queue=9] packet #220315552, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.499913 [queue=10] packet #220315566, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.4ms
18:51:37.500913 [queue=10] packet #220315587, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.500913 [queue=11] packet #220315600, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.8ms
18:51:37.500913 [queue=8] packet #220315487, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.500913 [queue=8] packet #220315363, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.500913 [queue=8] packet #220315493, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.500913 [queue=9] packet #220315607, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.4ms
18:51:37.501912 [queue=9] packet #220315627, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.502911 [queue=10] packet #220315660, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.5ms
18:51:37.502911 [queue=8] packet #220315545, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.502911 [queue=8] packet #220315531, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.502911 [queue=7] packet #220315438, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.502911 [queue=6] packet #220315457, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.502911 [queue=7] packet #220315689, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 700µs
18:51:37.504910 [queue=7] packet #220315725, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.504910 [queue=6] packet #220315538, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.504910 [queue=4] packet #220315527, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.504910 [queue=5] packet #220315745, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.5ms
18:51:37.504910 [queue=5] packet #220315689, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.505909 [queue=6] packet #220315754, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.8ms
18:51:37.505909 [queue=7] packet #220315759, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.2ms
18:51:37.505909 [queue=8] packet #220315769, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.5ms
18:51:37.506908 [queue=9] packet #220315784, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6.4ms
18:51:37.506908 [queue=8] packet #220315660, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.506908 [queue=9] packet #220315788, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.9ms
18:51:37.507907 [queue=10] packet #220315797, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 400µs
18:51:37.507907 [queue=11] packet #220315805, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6ms
18:51:37.507907 [queue=12] packet #220315814, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.7ms
18:51:37.507907 [queue=12] packet #220315819, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.508907 [queue=13] packet #220315828, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.8ms
18:51:37.508907 [queue=14] packet #220315847, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 2.5ms
18:51:37.508907 [queue=15] packet #220315858, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5.1ms
18:51:37.508907 [queue=16] packet #220315886, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.2ms
18:51:37.509906 [queue=17] packet #220315891, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.2ms
18:51:37.509906 [queue=16] packet #220315797, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.509906 [queue=15] packet #220315566, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.509906 [queue=14] packet #220315769, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.509906 [queue=15] packet #220315897, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6.4ms
18:51:37.510906 [queue=16] packet #220315904, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.9ms
18:51:37.510906 [queue=17] packet #220315913, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 900µs
18:51:37.511905 [queue=16] packet #220315600, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.511905 [queue=14] packet #220315607, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.511905 [queue=14] packet #220315847, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.511905 [queue=15] packet #220315921, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5.6ms
18:51:37.512905 [queue=15] packet #220315955, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.512905 [queue=15] packet #220315967, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.513904 [queue=13] packet #220315886, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.513904 [queue=13] packet #220315913, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.513904 [queue=11] packet #220315759, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.513904 [queue=11] packet #220315891, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.513904 [queue=10] packet #220315784, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.513904 [queue=11] packet #220315982, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.4ms
18:51:37.513904 [queue=10] packet #220315754, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.515903 [queue=11] packet #220315990, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.6ms
18:51:37.515903 [queue=7] packet #220316024, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 100µs
18:51:37.515903 [queue=7] packet #220315858, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.515903 [queue=7] packet #220315788, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.515903 [queue=8] packet #220316040, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4.4ms
18:51:37.515903 [queue=8] packet #220315745, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.516903 [queue=8] packet #220315904, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.516903 [queue=8] packet #220315805, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.516903 [queue=9] packet #220316053, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 0s
18:51:37.517902 [queue=6] packet #220315897, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.517902 [queue=6] packet #220316024, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.517902 [queue=6] packet #220315814, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.518901 [queue=7] packet #220316058, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5.5ms
18:51:37.518901 [queue=6] packet #220316053, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.521900 [queue=2] packet #220316063, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.521900 [queue=2] packet #220315828, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.521900 [queue=2] packet #220315921, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.521900 [queue=3] packet #220316092, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.1ms
18:51:37.521900 [queue=3] packet #220315982, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.521900 [queue=3] packet #220315990, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.524898 [queue=4] packet #220316102, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 4ms
18:51:37.524898 [queue=3] packet #220316040, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.526897 [queue=2] packet #220316058, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.526897 [queue=3] packet #220316135, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.8ms
18:51:37.527897 [queue=4] packet #220316152, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.6ms
18:51:37.527897 [queue=5] packet #220316205, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.3ms
18:51:37.528896 [queue=6] packet #220316214, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.5ms
18:51:37.528896 [queue=7] packet #220316222, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.9ms
18:51:37.528896 [queue=7] packet #220316228, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.530895 [queue=8] packet #220316231, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 100µs
18:51:37.531894 [queue=8] packet #220316239, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.6ms
18:51:37.531894 [queue=7] packet #220316102, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.531894 [queue=7] packet #220316152, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.531894 [queue=8] packet #220316262, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.6ms
18:51:37.532893 [queue=9] packet #220316278, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.9ms
18:51:37.533893 [queue=10] packet #220316285, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.7ms
18:51:37.535891 [queue=11] packet #220316295, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.7ms
18:51:37.536890 [queue=9] packet #220316092, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.536890 [queue=9] packet #220316231, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.536890 [queue=8] packet #220316214, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.536890 [queue=7] packet #220316239, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.536890 [queue=6] packet #220316135, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.536890 [queue=7] packet #220316299, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6.6ms
18:51:37.538890 [queue=5] packet #220316205, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.538890 [queue=5] packet #220316285, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.539888 [queue=6] packet #220316307, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.4ms
18:51:37.539888 [queue=5] packet #220316222, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.539888 [queue=6] packet #220316318, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 2.9ms
18:51:37.540888 [queue=7] packet #220316352, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.3ms
18:51:37.540888 [queue=8] packet #220316359, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5ms
18:51:37.541888 [queue=9] packet #220316364, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.1ms
18:51:37.541888 [queue=10] packet #220316372, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1ms
18:51:37.541888 [queue=11] packet #220316379, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6.4ms
18:51:37.542886 [queue=12] packet #220316391, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 5.7ms
18:51:37.542886 [queue=13] packet #220316401, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.1ms
18:51:37.542886 [queue=12] packet #220316408, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.7ms
18:51:37.542886 [queue=12] packet #220316278, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.542886 [queue=12] packet #220316262, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.543886 [queue=13] packet #220316416, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.6ms
18:51:37.544885 [queue=14] packet #220316431, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3.5ms
18:51:37.544885 [queue=14] packet #220316474, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.5ms
18:51:37.544885 [queue=11] packet #220316318, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.544885 [queue=12] packet #220316482, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.9ms
18:51:37.544885 [queue=12] packet #220316372, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.545884 [queue=12] packet #220316295, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.545884 [queue=12] packet #220316408, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.545884 [queue=13] packet #220316502, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 6.3ms
18:51:37.546884 [queue=13] packet #220316511, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.9ms
18:51:37.547884 [queue=13] packet #220316299, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.548883 [queue=12] packet #220316359, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.548883 [queue=13] packet #220316520, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 8.3ms
18:51:37.548883 [queue=14] packet #220316527, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1ms
18:51:37.548883 [queue=15] packet #220316548, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 3ms
18:51:37.549882 [queue=16] packet #220314475, 127.0.0.1:83 -> 127.0.0.1:50640, sz=7 is delayed for 700µs
18:51:37.549882 [queue=11] packet #220316562, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 400µs
18:51:37.549882 [queue=11] packet #220316431, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.549882 [queue=11] packet #220316511, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.549882 [queue=11] packet #220316391, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.550882 [queue=11] packet #220316571, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 9.1ms
18:51:37.550882 [queue=11] packet #220316352, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.550882 [queue=11] packet #220316379, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.550882 [queue=11] packet #220316307, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.550882 [queue=11] packet #220316527, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.550882 [queue=10] packet #220314475, 127.0.0.1:83 -> 127.0.0.1:50640, sz=7 is delivered
18:51:37.551881 [queue=10] packet #220316604, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
18:51:37.552880 [queue=6] packet #220316364, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.552880 [queue=6] packet #220316401, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.552880 [queue=7] packet #220316613, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 7.2ms
18:51:37.552880 [queue=7] packet #220316562, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.553879 [queue=7] packet #220316416, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.553879 [queue=8] packet #220316635, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 2.9ms
18:51:37.554879 [queue=5] packet #220316646, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delayed for 1.4ms
18:51:37.554879 [queue=5] packet #220316502, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.554879 [queue=5] packet #220316482, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.554879 [queue=5] packet #220316474, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.554879 [queue=5] packet #220316548, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is delivered
18:51:37.554879 [queue=5] packet #220316650, 127.0.0.1:50640 -> 127.0.0.1:83, sz=1004 is dropped
